x-axis,1,2
second,Volt,Volt
-13.17500E-03,+101.95E-03,+46.09375E-03
-13.15000E-03,+101.56E-03,+46.48438E-03
-13.12500E-03,+101.56E-03,+46.09375E-03
-13.10000E-03,+101.56E-03,+46.09375E-03
-13.07500E-03,+101.17E-03,+46.09375E-03
-13.05000E-03,+100.78E-03,+46.09375E-03
-13.02500E-03,+100.39E-03,+46.09375E-03
-13.00000E-03,+100.00E-03,+46.09375E-03
-12.97500E-03,+99.61E-03,+45.70313E-03
-12.95000E-03,+99.61E-03,+45.70313E-03
-12.92500E-03,+98.83E-03,+45.70313E-03
-12.90000E-03,+98.83E-03,+45.70313E-03
-12.87500E-03,+98.44E-03,+45.70313E-03
-12.85000E-03,+98.05E-03,+45.31250E-03
-12.82500E-03,+97.27E-03,+45.31250E-03
-12.80000E-03,+97.66E-03,+45.31250E-03
-12.77500E-03,+96.88E-03,+45.31250E-03
-12.75000E-03,+96.48E-03,+44.92188E-03
-12.72500E-03,+95.70E-03,+44.92188E-03
-12.70000E-03,+95.31E-03,+44.92188E-03
-12.67500E-03,+94.53E-03,+44.92188E-03
-12.65000E-03,+94.14E-03,+44.53125E-03
-12.62500E-03,+93.75E-03,+44.53125E-03
-12.60000E-03,+92.97E-03,+44.53125E-03
-12.57500E-03,+92.58E-03,+44.53125E-03
-12.55000E-03,+91.80E-03,+44.53125E-03
-12.52500E-03,+91.02E-03,+44.53125E-03
-12.50000E-03,+90.63E-03,+44.14063E-03
-12.47500E-03,+90.23E-03,+44.14063E-03
-12.45000E-03,+89.06E-03,+44.14063E-03
-12.42500E-03,+88.67E-03,+44.14063E-03
-12.40000E-03,+87.11E-03,+43.75000E-03
-12.37500E-03,+86.33E-03,+44.14063E-03
-12.35000E-03,+84.77E-03,+43.75000E-03
-12.32500E-03,+83.98E-03,+43.75000E-03
-12.30000E-03,+82.81E-03,+43.35938E-03
-12.27500E-03,+82.81E-03,+43.75000E-03
-12.25000E-03,+81.25E-03,+43.75000E-03
-12.22500E-03,+80.86E-03,+43.75000E-03
-12.20000E-03,+79.69E-03,+42.96875E-03
-12.17500E-03,+78.91E-03,+43.35938E-03
-12.15000E-03,+77.34E-03,+42.96875E-03
-12.12500E-03,+76.56E-03,+43.35938E-03
-12.10000E-03,+75.00E-03,+42.57813E-03
-12.07500E-03,+74.61E-03,+42.96875E-03
-12.05000E-03,+73.44E-03,+42.57813E-03
-12.02500E-03,+72.66E-03,+42.96875E-03
-12.00000E-03,+71.48E-03,+42.18750E-03
-11.97500E-03,+70.70E-03,+42.57813E-03
-11.95000E-03,+69.53E-03,+42.18750E-03
-11.92500E-03,+68.75E-03,+42.18750E-03
-11.90000E-03,+67.97E-03,+41.79688E-03
-11.87500E-03,+67.58E-03,+42.18750E-03
-11.85000E-03,+66.02E-03,+41.79688E-03
-11.82500E-03,+65.23E-03,+41.79688E-03
-11.80000E-03,+63.67E-03,+41.40625E-03
-11.77500E-03,+63.28E-03,+41.79688E-03
-11.75000E-03,+62.11E-03,+41.40625E-03
-11.72500E-03,+61.33E-03,+41.40625E-03
-11.70000E-03,+59.77E-03,+41.40625E-03
-11.67500E-03,+58.59E-03,+41.40625E-03
-11.65000E-03,+57.42E-03,+41.01563E-03
